,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[disease],Characteristics[organism part],Characteristics[individual],Characteristics[developmental stage],Characteristics[assay name],Characteristics[protocol],Material Type,Protocol REF,Performer,Protocol REF.1,Performer.1,Protocol REF.2,Performer.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer.3,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.4,Protocol REF.5,Derived Array Data File,Protocol REF.6,Protocol REF.7,Derived Array Data File.1,Protocol REF.8,Protocol REF.9,Derived Array Data File.2,Protocol REF.10,Protocol REF.11,Derived Array Data File.3,Factor Value[protocol],Factor Value[age],Unit[time unit].1,Term Source REF.1,Term Accession Number.1,Factor Value[organism part]
174,HCA_BN_F12922481_and_HCA_BN_F12918719_GEX,ERS26961410,SAMEA120300249,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,hip,2393,embryo stage,HCA_BN_F12922481_and_HCA_BN_F12918719,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922481_and_HCA_BN_F12918719_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922481_S1_L001,sequencing assay,ERX15073194,HCA_BN_F12922481_S1_L001_I1_001.fastq.gz,HCA_BN_F12922481_S1_L001_I1_001.fastq.gz,ERR15668598,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668598/HCA_BN_F12922481_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_meta.tar.gz,GEX,5.7,week,EFO,UO_0000034,hip
175,HCA_BN_F12922481_and_HCA_BN_F12918719_GEX,ERS26961410,SAMEA120300249,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,hip,2393,embryo stage,HCA_BN_F12922481_and_HCA_BN_F12918719,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922481_and_HCA_BN_F12918719_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922481_S1_L001,sequencing assay,ERX15073194,HCA_BN_F12922481_S1_L001_R1_001.fastq.gz,HCA_BN_F12922481_S1_L001_R1_001.fastq.gz,ERR15668598,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668598/HCA_BN_F12922481_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_meta.tar.gz,GEX,5.7,week,EFO,UO_0000034,hip
176,HCA_BN_F12922481_and_HCA_BN_F12918719_GEX,ERS26961410,SAMEA120300249,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,hip,2393,embryo stage,HCA_BN_F12922481_and_HCA_BN_F12918719,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922481_and_HCA_BN_F12918719_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922481_S1_L001,sequencing assay,ERX15073194,HCA_BN_F12922481_S1_L001_R2_001.fastq.gz,HCA_BN_F12922481_S1_L001_R2_001.fastq.gz,ERR15668598,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668598/HCA_BN_F12922481_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922481_and_HCA_BN_F12918719_meta.tar.gz,GEX,5.7,week,EFO,UO_0000034,hip
177,HCA_BN_F12922482_and_HCA_BN_F12918720_ATAC,ERS26961411,SAMEA120300250,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,knee,2393,embryo stage,HCA_BN_F12922482_and_HCA_BN_F12918720,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12918720_S1_L001,sequencing assay,ERX15073195,HCA_BN_F12918720_S1_L001_I1_001.fastq.gz,HCA_BN_F12918720_S1_L001_I1_001.fastq.gz,ERR15668632,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668632/HCA_BN_F12918720_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta.tar.gz,ATAC,5.7,week,EFO,UO_0000034,knee
178,HCA_BN_F12922482_and_HCA_BN_F12918720_ATAC,ERS26961411,SAMEA120300250,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,knee,2393,embryo stage,HCA_BN_F12922482_and_HCA_BN_F12918720,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12918720_S1_L001,sequencing assay,ERX15073195,HCA_BN_F12918720_S1_L001_R1_001.fastq.gz,HCA_BN_F12918720_S1_L001_R1_001.fastq.gz,ERR15668632,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668632/HCA_BN_F12918720_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta.tar.gz,ATAC,5.7,week,EFO,UO_0000034,knee
179,HCA_BN_F12922482_and_HCA_BN_F12918720_ATAC,ERS26961411,SAMEA120300250,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,knee,2393,embryo stage,HCA_BN_F12922482_and_HCA_BN_F12918720,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12918720_S1_L001,sequencing assay,ERX15073195,HCA_BN_F12918720_S1_L001_R2_001.fastq.gz,HCA_BN_F12918720_S1_L001_R2_001.fastq.gz,ERR15668632,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668632/HCA_BN_F12918720_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta.tar.gz,ATAC,5.7,week,EFO,UO_0000034,knee
180,HCA_BN_F12922482_and_HCA_BN_F12918720_ATAC,ERS26961411,SAMEA120300250,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,knee,2393,embryo stage,HCA_BN_F12922482_and_HCA_BN_F12918720,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12918720_S1_L001,sequencing assay,ERX15073195,HCA_BN_F12918720_S1_L001_R3_001.fastq.gz,HCA_BN_F12918720_S1_L001_R3_001.fastq.gz,ERR15668632,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668632/HCA_BN_F12918720_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta.tar.gz,ATAC,5.7,week,EFO,UO_0000034,knee
181,HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,ERS26961412,SAMEA120300251,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,knee,2393,embryo stage,HCA_BN_F12922482_and_HCA_BN_F12918720,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922482_S1_L001,sequencing assay,ERX15073196,HCA_BN_F12922482_S1_L001_I1_001.fastq.gz,HCA_BN_F12922482_S1_L001_I1_001.fastq.gz,ERR15668607,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668607/HCA_BN_F12922482_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta.tar.gz,GEX,5.7,week,EFO,UO_0000034,knee
182,HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,ERS26961412,SAMEA120300251,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,knee,2393,embryo stage,HCA_BN_F12922482_and_HCA_BN_F12918720,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922482_S1_L001,sequencing assay,ERX15073196,HCA_BN_F12922482_S1_L001_R1_001.fastq.gz,HCA_BN_F12922482_S1_L001_R1_001.fastq.gz,ERR15668607,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668607/HCA_BN_F12922482_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta.tar.gz,GEX,5.7,week,EFO,UO_0000034,knee
183,HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,ERS26961412,SAMEA120300251,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,knee,2393,embryo stage,HCA_BN_F12922482_and_HCA_BN_F12918720,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922482_and_HCA_BN_F12918720_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922482_S1_L001,sequencing assay,ERX15073196,HCA_BN_F12922482_S1_L001_R2_001.fastq.gz,HCA_BN_F12922482_S1_L001_R2_001.fastq.gz,ERR15668607,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668607/HCA_BN_F12922482_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922482_and_HCA_BN_F12918720_meta.tar.gz,GEX,5.7,week,EFO,UO_0000034,knee
184,HCA_BN_F12922483_and_HCA_BN_F12918721_ATAC,ERS26961413,SAMEA120300252,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12918721_S1_L001,sequencing assay,ERX15073197,HCA_BN_F12918721_S1_L001_I1_001.fastq.gz,HCA_BN_F12918721_S1_L001_I1_001.fastq.gz,ERR15668631,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668631/HCA_BN_F12918721_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,ATAC,5.7,week,EFO,UO_0000034,shoulder
185,HCA_BN_F12922483_and_HCA_BN_F12918721_ATAC,ERS26961413,SAMEA120300252,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12918721_S1_L001,sequencing assay,ERX15073197,HCA_BN_F12918721_S1_L001_R1_001.fastq.gz,HCA_BN_F12918721_S1_L001_R1_001.fastq.gz,ERR15668631,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668631/HCA_BN_F12918721_S1_L001_R1_001.fastq.gz,paired,read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,ATAC,5.7,week,EFO,UO_0000034,shoulder
186,HCA_BN_F12922483_and_HCA_BN_F12918721_ATAC,ERS26961413,SAMEA120300252,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12918721_S1_L001,sequencing assay,ERX15073197,HCA_BN_F12918721_S1_L001_R2_001.fastq.gz,HCA_BN_F12918721_S1_L001_R2_001.fastq.gz,ERR15668631,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668631/HCA_BN_F12918721_S1_L001_R2_001.fastq.gz,cell_barcode,index2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,ATAC,5.7,week,EFO,UO_0000034,shoulder
187,HCA_BN_F12922483_and_HCA_BN_F12918721_ATAC,ERS26961413,SAMEA120300252,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,ATAC,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_ATAC,PAIRED,other,GENOMIC SINGLE CELL,not applicable,ATAC-seq,,,,,,,,not applicable,genomic DNA,scATAC-seq,,,,,,none,,,,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12918721_S1_L001,sequencing assay,ERX15073197,HCA_BN_F12918721_S1_L001_R3_001.fastq.gz,HCA_BN_F12918721_S1_L001_R3_001.fastq.gz,ERR15668631,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668631/HCA_BN_F12918721_S1_L001_R3_001.fastq.gz,paired,read2,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,ATAC,5.7,week,EFO,UO_0000034,shoulder
188,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,ERS26961414,SAMEA120300253,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922483_S1_L001,sequencing assay,ERX15073198,HCA_BN_F12922483_S1_L001_I1_001.fastq.gz,HCA_BN_F12922483_S1_L001_I1_001.fastq.gz,ERR15668602,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668602/HCA_BN_F12922483_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,GEX,5.7,week,EFO,UO_0000034,shoulder
189,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,ERS26961414,SAMEA120300253,Homo sapiens,5.7,week,EFO,UO_0000034,unknown,normal,shoulder,2393,embryo stage,HCA_BN_F12922483_and_HCA_BN_F12918721,GEX,organism part,P-MTAB-146560,Wellcome Sanger Institute,P-MTAB-146561,Wellcome Sanger Institute,P-MTAB-146562,Wellcome Sanger Institute,HCA_BN_F12922483_and_HCA_BN_F12918721_GEX,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,3 prime tag,polyA RNA,10x 3' v3,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,12.0,P-MTAB-146563,Wellcome Sanger Institute,HCA_BN_F12922483_S1_L001,sequencing assay,ERX15073198,HCA_BN_F12922483_S1_L001_R1_001.fastq.gz,HCA_BN_F12922483_S1_L001_R1_001.fastq.gz,ERR15668602,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR156/ERR15668602/HCA_BN_F12922483_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta_atac.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_count_afterSoupX.tar.gz,P-MTAB-146564,P-MTAB-146565,HCA_BN_F12922483_and_HCA_BN_F12918721_meta.tar.gz,GEX,5.7,week,EFO,UO_0000034,shoulder
