,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[individual],Characteristics[age],Unit[time unit],Term Source REF,Term Accession Number,Characteristics[sex],Characteristics[developmental stage],Characteristics[disease],Characteristics[organism part],Characteristics[sampling site],Characteristics[protocol],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Protocol REF.3,Extract Name,Material Type.1,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.5,Protocol REF.6,Derived Array Data File,Factor Value[developmental stage],Factor Value[sampling site],Factor Value[protocol]
223,WSSS_F_LNG8713185_CS_gdTCR,ERS20107642,SAMEA115651549,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,,P-MTAB-143755,WSSS_F_LNG8713185_CS_gdTCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713185_CS_gdTCR,sequencing assay,ERX12519459,WSSS_F_LNG10211451_S1_L001_I1_001.fastq.gz,WSSS_F_LNG10211451_S1_L001_I1_001.fastq.gz,ERR13148149,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148149/WSSS_F_LNG10211451_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG10211451.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
224,WSSS_F_LNG8713185_CS_gdTCR,ERS20107642,SAMEA115651549,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,,P-MTAB-143755,WSSS_F_LNG8713185_CS_gdTCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713185_CS_gdTCR,sequencing assay,ERX12519459,WSSS_F_LNG10211451_S1_L001_R1_001.fastq.gz,WSSS_F_LNG10211451_S1_L001_R1_001.fastq.gz,ERR13148149,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148149/WSSS_F_LNG10211451_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG10211451.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
225,WSSS_F_LNG8713185_CS_GEX,ERS20107643,SAMEA115651550,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713185_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713185_CS_GEX,sequencing assay,ERX12519460,WSSS_F_LNG8713185_S1_L001_R2_001.fastq.gz,WSSS_F_LNG8713185_S1_L001_R2_001.fastq.gz,ERR13148161,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148161/WSSS_F_LNG8713185_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713185.tar.gz,15th week post-fertilization human stage,distal lung,10x 5' v1
226,WSSS_F_LNG8713185_CS_GEX,ERS20107643,SAMEA115651550,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713185_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713185_CS_GEX,sequencing assay,ERX12519460,WSSS_F_LNG8713185_S1_L001_I1_001.fastq.gz,WSSS_F_LNG8713185_S1_L001_I1_001.fastq.gz,ERR13148161,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148161/WSSS_F_LNG8713185_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713185.tar.gz,15th week post-fertilization human stage,distal lung,10x 5' v1
227,WSSS_F_LNG8713185_CS_GEX,ERS20107643,SAMEA115651550,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713185_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713185_CS_GEX,sequencing assay,ERX12519460,WSSS_F_LNG8713185_S1_L001_R1_001.fastq.gz,WSSS_F_LNG8713185_S1_L001_R1_001.fastq.gz,ERR13148161,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148161/WSSS_F_LNG8713185_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713185.tar.gz,15th week post-fertilization human stage,distal lung,10x 5' v1
228,WSSS_F_LNG8713185_CS_TCR,ERS20107644,SAMEA115651551,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713185_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713185_CS_TCR,sequencing assay,ERX12519461,WSSS_F_LNG9306371_S1_L001_R1_001.fastq.gz,WSSS_F_LNG9306371_S1_L001_R1_001.fastq.gz,ERR13148099,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148099/WSSS_F_LNG9306371_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306371.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
229,WSSS_F_LNG8713185_CS_TCR,ERS20107644,SAMEA115651551,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713185_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713185_CS_TCR,sequencing assay,ERX12519461,WSSS_F_LNG9306371_S1_L001_I1_001.fastq.gz,WSSS_F_LNG9306371_S1_L001_I1_001.fastq.gz,ERR13148099,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148099/WSSS_F_LNG9306371_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306371.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
230,WSSS_F_LNG8713185_CS_TCR,ERS20107644,SAMEA115651551,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713185_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713185_CS_TCR,sequencing assay,ERX12519461,WSSS_F_LNG9306371_S1_L001_R2_001.fastq.gz,WSSS_F_LNG9306371_S1_L001_R2_001.fastq.gz,ERR13148099,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148099/WSSS_F_LNG9306371_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306371.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
231,WSSS_F_LNG8713185_CS_TCR,ERS20107644,SAMEA115651551,Homo sapiens,HDBR15233,15,week,EFO,UO_0000034,male,15th week post-fertilization human stage,normal,lung,distal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713185_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713185_CS_TCR,sequencing assay,ERX12519461,WSSS_F_LNG9306371_S1_L001_I2_001.fastq.gz,WSSS_F_LNG9306371_S1_L001_I2_001.fastq.gz,ERR13148099,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148099/WSSS_F_LNG9306371_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306371.tar.gz,15th week post-fertilization human stage,distal lung,10x TCR enrichment
232,WSSS_F_LNG8713186_CS_BCR,ERS20107645,SAMEA115651552,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,WSSS_F_LNG8713186_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713186_CS_BCR,sequencing assay,ERX12519462,WSSS_F_LNG9306376_S1_L001_I1_001.fastq.gz,WSSS_F_LNG9306376_S1_L001_I1_001.fastq.gz,ERR13148146,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148146/WSSS_F_LNG9306376_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306376.tar.gz,18th week post-fertilization human stage,proximal lung,10x BCR enrichment
233,WSSS_F_LNG8713186_CS_BCR,ERS20107645,SAMEA115651552,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,WSSS_F_LNG8713186_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713186_CS_BCR,sequencing assay,ERX12519462,WSSS_F_LNG9306376_S1_L001_R2_001.fastq.gz,WSSS_F_LNG9306376_S1_L001_R2_001.fastq.gz,ERR13148146,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148146/WSSS_F_LNG9306376_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306376.tar.gz,18th week post-fertilization human stage,proximal lung,10x BCR enrichment
234,WSSS_F_LNG8713186_CS_BCR,ERS20107645,SAMEA115651552,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,WSSS_F_LNG8713186_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713186_CS_BCR,sequencing assay,ERX12519462,WSSS_F_LNG9306376_S1_L001_I2_001.fastq.gz,WSSS_F_LNG9306376_S1_L001_I2_001.fastq.gz,ERR13148146,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148146/WSSS_F_LNG9306376_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306376.tar.gz,18th week post-fertilization human stage,proximal lung,10x BCR enrichment
235,WSSS_F_LNG8713186_CS_BCR,ERS20107645,SAMEA115651552,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,WSSS_F_LNG8713186_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713186_CS_BCR,sequencing assay,ERX12519462,WSSS_F_LNG9306376_S1_L001_R1_001.fastq.gz,WSSS_F_LNG9306376_S1_L001_R1_001.fastq.gz,ERR13148146,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148146/WSSS_F_LNG9306376_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306376.tar.gz,18th week post-fertilization human stage,proximal lung,10x BCR enrichment
236,WSSS_F_LNG8713186_CS_GEX,ERS20107646,SAMEA115651553,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713186_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713186_CS_GEX,sequencing assay,ERX12519463,WSSS_F_LNG8713186_S1_L001_R1_001.fastq.gz,WSSS_F_LNG8713186_S1_L001_R1_001.fastq.gz,ERR13148107,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148107/WSSS_F_LNG8713186_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713186.tar.gz,18th week post-fertilization human stage,proximal lung,10x 5' v1
237,WSSS_F_LNG8713186_CS_GEX,ERS20107646,SAMEA115651553,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713186_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713186_CS_GEX,sequencing assay,ERX12519463,WSSS_F_LNG8713186_S1_L001_R2_001.fastq.gz,WSSS_F_LNG8713186_S1_L001_R2_001.fastq.gz,ERR13148107,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148107/WSSS_F_LNG8713186_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713186.tar.gz,18th week post-fertilization human stage,proximal lung,10x 5' v1
238,WSSS_F_LNG8713186_CS_GEX,ERS20107646,SAMEA115651553,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x 5' v1,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-117817,P-MTAB-143755,WSSS_F_LNG8713186_CS_GEX,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',read2,0.0,91.0,0.0,read1,16.0,5 prime tag,polyA RNA,10x 5' v1,oligo-dT,0.0,index1,8.0,10x technology,none,16.0,read1,10.0,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713186_CS_GEX,sequencing assay,ERX12519463,WSSS_F_LNG8713186_S1_L001_I1_001.fastq.gz,WSSS_F_LNG8713186_S1_L001_I1_001.fastq.gz,ERR13148107,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148107/WSSS_F_LNG8713186_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG8713186.tar.gz,18th week post-fertilization human stage,proximal lung,10x 5' v1
239,WSSS_F_LNG8713186_CS_TCR,ERS20107647,SAMEA115651554,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713186_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713186_CS_TCR,sequencing assay,ERX12519464,WSSS_F_LNG9306372_S1_L001_I2_001.fastq.gz,WSSS_F_LNG9306372_S1_L001_I2_001.fastq.gz,ERR13148139,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148139/WSSS_F_LNG9306372_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306372.tar.gz,18th week post-fertilization human stage,proximal lung,10x TCR enrichment
240,WSSS_F_LNG8713186_CS_TCR,ERS20107647,SAMEA115651554,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713186_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713186_CS_TCR,sequencing assay,ERX12519464,WSSS_F_LNG9306372_S1_L001_R1_001.fastq.gz,WSSS_F_LNG9306372_S1_L001_R1_001.fastq.gz,ERR13148139,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148139/WSSS_F_LNG9306372_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306372.tar.gz,18th week post-fertilization human stage,proximal lung,10x TCR enrichment
241,WSSS_F_LNG8713186_CS_TCR,ERS20107647,SAMEA115651554,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713186_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713186_CS_TCR,sequencing assay,ERX12519464,WSSS_F_LNG9306372_S1_L001_I1_001.fastq.gz,WSSS_F_LNG9306372_S1_L001_I1_001.fastq.gz,ERR13148139,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148139/WSSS_F_LNG9306372_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306372.tar.gz,18th week post-fertilization human stage,proximal lung,10x TCR enrichment
242,WSSS_F_LNG8713186_CS_TCR,ERS20107647,SAMEA115651554,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,proximal lung,10x TCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143753,P-MTAB-143755,WSSS_F_LNG8713186_CS_TCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x TCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117819,Wellcome Sanger,WSSS_F_LNG8713186_CS_TCR,sequencing assay,ERX12519464,WSSS_F_LNG9306372_S1_L001_R2_001.fastq.gz,WSSS_F_LNG9306372_S1_L001_R2_001.fastq.gz,ERR13148139,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148139/WSSS_F_LNG9306372_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306372.tar.gz,18th week post-fertilization human stage,proximal lung,10x TCR enrichment
243,WSSS_F_LNG8713187_CS_BCR,ERS20107648,SAMEA115651555,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,distal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,WSSS_F_LNG8713187_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713187_CS_BCR,sequencing assay,ERX12519465,WSSS_F_LNG9306377_S1_L001_I2_001.fastq.gz,WSSS_F_LNG9306377_S1_L001_I2_001.fastq.gz,ERR13148116,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148116/WSSS_F_LNG9306377_S1_L001_I2_001.fastq.gz,sample_barcode,index2,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306377.tar.gz,18th week post-fertilization human stage,distal lung,10x BCR enrichment
244,WSSS_F_LNG8713187_CS_BCR,ERS20107648,SAMEA115651555,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,distal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,WSSS_F_LNG8713187_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713187_CS_BCR,sequencing assay,ERX12519465,WSSS_F_LNG9306377_S1_L001_R1_001.fastq.gz,WSSS_F_LNG9306377_S1_L001_R1_001.fastq.gz,ERR13148116,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148116/WSSS_F_LNG9306377_S1_L001_R1_001.fastq.gz,"feature_barcode, umi_barcode",read1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306377.tar.gz,18th week post-fertilization human stage,distal lung,10x BCR enrichment
245,WSSS_F_LNG8713187_CS_BCR,ERS20107648,SAMEA115651555,Homo sapiens,HDBR15219,18,week,EFO,UO_0000034,male,18th week post-fertilization human stage,normal,lung,distal lung,10x BCR enrichment,cell,P-MTAB-117812,P-MTAB-117816,P-MTAB-143754,P-MTAB-143755,WSSS_F_LNG8713187_CS_BCR,RNA,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,first strand,OTHER,5'-3'-3'-5',,,,,,,5 prime tag,polyA RNA,10x BCR enrichment,oligo-dT,,,,10x technology,none,,,,P-MTAB-117818,Wellcome Sanger,WSSS_F_LNG8713187_CS_BCR,sequencing assay,ERX12519465,WSSS_F_LNG9306377_S1_L001_I1_001.fastq.gz,WSSS_F_LNG9306377_S1_L001_I1_001.fastq.gz,ERR13148116,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR131/ERR13148116/WSSS_F_LNG9306377_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-143756,P-MTAB-143757,WSSS_F_LNG9306377.tar.gz,18th week post-fertilization human stage,distal lung,10x BCR enrichment
