,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[developmental stage],Characteristics[embryonic stage],Characteristics[sex],Characteristics[disease],Characteristics[organism part],Characteristics[sampling site],Characteristics[individual],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[single cell isolation],Comment[spike in],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Protocol REF.3,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[READ_TYPE],Comment[READ_INDEX],Protocol REF.4,Protocol REF.5,Derived Array Data File,Derived Array Data File.1,Protocol REF.6,Protocol REF.7,Derived Array Data File.2,Derived Array Data File.3,Protocol REF.8,Protocol REF.9,Derived Array Data File.4,Derived Array Data File.5,Factor Value[sampling site]
38,WS_wEMB11031931,ERS10921070,SAMEA13318331,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section one,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031931,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031931,sequencing assay,ERX8675073,WS_wEMB11031931_S1_L001_R2_001.fastq.gz,WS_wEMB11031931_S1_L001_R2_001.fastq.gz,ERR9132607,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132607/WS_wEMB11031931_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section one
39,WS_wEMB11031932,ERS10921071,SAMEA13318332,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section two,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031932,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031932,sequencing assay,ERX8675074,WS_wEMB11031932_S1_L001_I1_001.fastq.gz,WS_wEMB11031932_S1_L001_I1_001.fastq.gz,ERR9132608,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132608/WS_wEMB11031932_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section two
40,WS_wEMB11031932,ERS10921071,SAMEA13318332,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section two,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031932,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031932,sequencing assay,ERX8675074,WS_wEMB11031932_S1_L001_R1_001.fastq.gz,WS_wEMB11031932_S1_L001_R1_001.fastq.gz,ERR9132608,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132608/WS_wEMB11031932_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section two
41,WS_wEMB11031932,ERS10921071,SAMEA13318332,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section two,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031932,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031932,sequencing assay,ERX8675074,WS_wEMB11031932_S1_L001_R2_001.fastq.gz,WS_wEMB11031932_S1_L001_R2_001.fastq.gz,ERR9132608,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132608/WS_wEMB11031932_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section two
42,WS_wEMB11031933,ERS10921072,SAMEA13318333,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section three,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031933,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031933,sequencing assay,ERX8675075,WS_wEMB11031933_S1_L001_I1_001.fastq.gz,WS_wEMB11031933_S1_L001_I1_001.fastq.gz,ERR9132609,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132609/WS_wEMB11031933_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section three
43,WS_wEMB11031933,ERS10921072,SAMEA13318333,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section three,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031933,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031933,sequencing assay,ERX8675075,WS_wEMB11031933_S1_L001_R1_001.fastq.gz,WS_wEMB11031933_S1_L001_R1_001.fastq.gz,ERR9132609,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132609/WS_wEMB11031933_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section three
44,WS_wEMB11031933,ERS10921072,SAMEA13318333,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section three,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031933,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031933,sequencing assay,ERX8675075,WS_wEMB11031933_S1_L001_R2_001.fastq.gz,WS_wEMB11031933_S1_L001_R2_001.fastq.gz,ERR9132609,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132609/WS_wEMB11031933_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section three
45,WS_wEMB11031934,ERS10921073,SAMEA13318334,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031934,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031934,sequencing assay,ERX8675076,WS_wEMB11031934_S1_L001_I1_001.fastq.gz,WS_wEMB11031934_S1_L001_I1_001.fastq.gz,ERR9132610,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132610/WS_wEMB11031934_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
46,WS_wEMB11031934,ERS10921073,SAMEA13318334,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031934,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031934,sequencing assay,ERX8675076,WS_wEMB11031934_S1_L001_R1_001.fastq.gz,WS_wEMB11031934_S1_L001_R1_001.fastq.gz,ERR9132610,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132610/WS_wEMB11031934_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
47,WS_wEMB11031934,ERS10921073,SAMEA13318334,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section four,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031934,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031934,sequencing assay,ERX8675076,WS_wEMB11031934_S1_L001_R2_001.fastq.gz,WS_wEMB11031934_S1_L001_R2_001.fastq.gz,ERR9132610,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132610/WS_wEMB11031934_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section four
48,WS_wEMB11031935,ERS10921074,SAMEA13318335,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section five,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031935,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031935,sequencing assay,ERX8675077,WS_wEMB11031935_S1_L001_I1_001.fastq.gz,WS_wEMB11031935_S1_L001_I1_001.fastq.gz,ERR9132611,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132611/WS_wEMB11031935_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section five
49,WS_wEMB11031935,ERS10921074,SAMEA13318335,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section five,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031935,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031935,sequencing assay,ERX8675077,WS_wEMB11031935_S1_L001_R1_001.fastq.gz,WS_wEMB11031935_S1_L001_R1_001.fastq.gz,ERR9132611,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132611/WS_wEMB11031935_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section five
50,WS_wEMB11031935,ERS10921074,SAMEA13318335,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section five,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031935,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031935,sequencing assay,ERX8675077,WS_wEMB11031935_S1_L001_R2_001.fastq.gz,WS_wEMB11031935_S1_L001_R2_001.fastq.gz,ERR9132611,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132611/WS_wEMB11031935_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section five
51,WS_wEMB11031936,ERS10921075,SAMEA13318336,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section six,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031936,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031936,sequencing assay,ERX8675078,WS_wEMB11031936_S1_L001_I1_001.fastq.gz,WS_wEMB11031936_S1_L001_I1_001.fastq.gz,ERR9132612,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132612/WS_wEMB11031936_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section six
52,WS_wEMB11031936,ERS10921075,SAMEA13318336,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section six,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031936,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031936,sequencing assay,ERX8675078,WS_wEMB11031936_S1_L001_R1_001.fastq.gz,WS_wEMB11031936_S1_L001_R1_001.fastq.gz,ERR9132612,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132612/WS_wEMB11031936_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section six
53,WS_wEMB11031936,ERS10921075,SAMEA13318336,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section six,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031936,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031936,sequencing assay,ERX8675078,WS_wEMB11031936_S1_L001_R2_001.fastq.gz,WS_wEMB11031936_S1_L001_R2_001.fastq.gz,ERR9132612,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132612/WS_wEMB11031936_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section six
54,WS_wEMB11031937,ERS10921076,SAMEA13318337,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section seven,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031937,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031937,sequencing assay,ERX8675079,WS_wEMB11031937_S1_L001_I1_001.fastq.gz,WS_wEMB11031937_S1_L001_I1_001.fastq.gz,ERR9132613,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132613/WS_wEMB11031937_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section seven
55,WS_wEMB11031937,ERS10921076,SAMEA13318337,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section seven,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031937,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031937,sequencing assay,ERX8675079,WS_wEMB11031937_S1_L001_R1_001.fastq.gz,WS_wEMB11031937_S1_L001_R1_001.fastq.gz,ERR9132613,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132613/WS_wEMB11031937_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section seven
56,WS_wEMB11031937,ERS10921076,SAMEA13318337,Homo sapiens,embryonic stage,Carnegie stage 16,male,normal,embryo,section seven,F147,cell,P-MTAB-119561,P-MTAB-119562,P-MTAB-119563,WS_wEMB11031937,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',5 prime tag,polyA RNA,10x 5' v2,oligo-dT,10x,none,0,index 1,8,16,read 1,10,read 2,0,98,0,read 1,16,P-MTAB-119564,Sanger Institute,WS_wEMB11031937,sequencing assay,ERX8675079,WS_wEMB11031937_S1_L001_R2_001.fastq.gz,WS_wEMB11031937_S1_L001_R2_001.fastq.gz,ERR9132613,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR913/ERR9132613/WS_wEMB11031937_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119565,P-MTAB-119566,F147_cellranger_features_for_all_lanes.tsv.gz,F147_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_barcodes_for_all_lanes.tsv.gz,F147_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119565,P-MTAB-119566,F147_cellranger_count_matrix_for_all_lanes.mtx.gz,F147_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,section seven
