,Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[embryo stage],Characteristics[developmental stage],Characteristics[sex],Characteristics[disease],Characteristics[individual],Characteristics[organism part],Characteristics[fraction],Material Type,Protocol REF,Protocol REF.1,Protocol REF.2,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[ORIENTATION],Comment[cdna read],Comment[cdna read offset],Comment[cdna read size],Comment[cell barcode offset],Comment[cell barcode read],Comment[cell barcode size],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[sample barcode offset],Comment[sample barcode read],Comment[sample barcode size],Comment[single cell isolation],Comment[spike in],Comment[umi barcode offset],Comment[umi barcode read],Comment[umi barcode size],Protocol REF.3,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[read_type],Comment[read_index],Protocol REF.4,Protocol REF.5,Derived Array Data File,Derived Array Data File.1,Protocol REF.6,Protocol REF.7,Derived Array Data File.2,Derived Array Data File.3,Protocol REF.8,Protocol REF.9,Derived Array Data File.4,Derived Array Data File.5,Factor Value[organism part],Factor Value[fraction]
71,WS_wEMB10202359,ERS10855338,SAMEA13252287,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section seven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202359,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202359,sequencing assay,ERX8578014,WS_wEMB10202359_S1_L001_R2_001.fastq.gz,WS_wEMB10202359_S1_L001_R2_001.fastq.gz,ERR9034750,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034750/WS_wEMB10202359_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section seven
72,WS_wEMB10202360,ERS10855339,SAMEA13252288,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section seven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202360,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202360,sequencing assay,ERX8578015,WS_wEMB10202360_S1_L001_I1_001.fastq.gz,WS_wEMB10202360_S1_L001_I1_001.fastq.gz,ERR9034751,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034751/WS_wEMB10202360_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section seven
73,WS_wEMB10202360,ERS10855339,SAMEA13252288,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section seven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202360,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202360,sequencing assay,ERX8578015,WS_wEMB10202360_S1_L001_R1_001.fastq.gz,WS_wEMB10202360_S1_L001_R1_001.fastq.gz,ERR9034751,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034751/WS_wEMB10202360_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section seven
74,WS_wEMB10202360,ERS10855339,SAMEA13252288,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,brain; heart; eye,section seven,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202360,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202360,sequencing assay,ERX8578015,WS_wEMB10202360_S1_L001_R2_001.fastq.gz,WS_wEMB10202360_S1_L001_R2_001.fastq.gz,ERR9034751,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034751/WS_wEMB10202360_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,brain; heart; eye,section seven
75,WS_wEMB10202361,ERS10855340,SAMEA13252289,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202361,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202361,sequencing assay,ERX8578016,WS_wEMB10202361_S1_L001_I1_001.fastq.gz,WS_wEMB10202361_S1_L001_I1_001.fastq.gz,ERR9034752,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034752/WS_wEMB10202361_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
76,WS_wEMB10202361,ERS10855340,SAMEA13252289,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202361,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202361,sequencing assay,ERX8578016,WS_wEMB10202361_S1_L001_R1_001.fastq.gz,WS_wEMB10202361_S1_L001_R1_001.fastq.gz,ERR9034752,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034752/WS_wEMB10202361_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
77,WS_wEMB10202361,ERS10855340,SAMEA13252289,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202361,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202361,sequencing assay,ERX8578016,WS_wEMB10202361_S1_L001_R2_001.fastq.gz,WS_wEMB10202361_S1_L001_R2_001.fastq.gz,ERR9034752,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034752/WS_wEMB10202361_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
78,WS_wEMB10202362,ERS10855341,SAMEA13252290,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202362,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202362,sequencing assay,ERX8578017,WS_wEMB10202362_S1_L001_I1_001.fastq.gz,WS_wEMB10202362_S1_L001_I1_001.fastq.gz,ERR9034753,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034753/WS_wEMB10202362_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
79,WS_wEMB10202362,ERS10855341,SAMEA13252290,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202362,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202362,sequencing assay,ERX8578017,WS_wEMB10202362_S1_L001_R1_001.fastq.gz,WS_wEMB10202362_S1_L001_R1_001.fastq.gz,ERR9034753,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034753/WS_wEMB10202362_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
80,WS_wEMB10202362,ERS10855341,SAMEA13252290,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202362,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202362,sequencing assay,ERX8578017,WS_wEMB10202362_S1_L001_R2_001.fastq.gz,WS_wEMB10202362_S1_L001_R2_001.fastq.gz,ERR9034753,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034753/WS_wEMB10202362_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
81,WS_wEMB10202363,ERS10855342,SAMEA13252291,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202363,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202363,sequencing assay,ERX8578018,WS_wEMB10202363_S1_L001_I1_001.fastq.gz,WS_wEMB10202363_S1_L001_I1_001.fastq.gz,ERR9034754,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034754/WS_wEMB10202363_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
82,WS_wEMB10202363,ERS10855342,SAMEA13252291,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202363,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202363,sequencing assay,ERX8578018,WS_wEMB10202363_S1_L001_R1_001.fastq.gz,WS_wEMB10202363_S1_L001_R1_001.fastq.gz,ERR9034754,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034754/WS_wEMB10202363_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
83,WS_wEMB10202363,ERS10855342,SAMEA13252291,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202363,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202363,sequencing assay,ERX8578018,WS_wEMB10202363_S1_L001_R2_001.fastq.gz,WS_wEMB10202363_S1_L001_R2_001.fastq.gz,ERR9034754,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034754/WS_wEMB10202363_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
84,WS_wEMB10202364,ERS10855343,SAMEA13252292,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202364,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202364,sequencing assay,ERX8578019,WS_wEMB10202364_S1_L001_I1_001.fastq.gz,WS_wEMB10202364_S1_L001_I1_001.fastq.gz,ERR9034755,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034755/WS_wEMB10202364_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
85,WS_wEMB10202364,ERS10855343,SAMEA13252292,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202364,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202364,sequencing assay,ERX8578019,WS_wEMB10202364_S1_L001_R1_001.fastq.gz,WS_wEMB10202364_S1_L001_R1_001.fastq.gz,ERR9034755,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034755/WS_wEMB10202364_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
86,WS_wEMB10202364,ERS10855343,SAMEA13252292,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,upper vertebrae,section eight,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202364,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202364,sequencing assay,ERX8578019,WS_wEMB10202364_S1_L001_R2_001.fastq.gz,WS_wEMB10202364_S1_L001_R2_001.fastq.gz,ERR9034755,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034755/WS_wEMB10202364_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,upper vertebrae,section eight
87,WS_wEMB10202365,ERS10855344,SAMEA13252293,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202365,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202365,sequencing assay,ERX8578020,WS_wEMB10202365_S1_L001_I1_001.fastq.gz,WS_wEMB10202365_S1_L001_I1_001.fastq.gz,ERR9034756,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034756/WS_wEMB10202365_S1_L001_I1_001.fastq.gz,sample_barcode,index1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
88,WS_wEMB10202365,ERS10855344,SAMEA13252293,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202365,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202365,sequencing assay,ERX8578020,WS_wEMB10202365_S1_L001_R1_001.fastq.gz,WS_wEMB10202365_S1_L001_R1_001.fastq.gz,ERR9034756,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034756/WS_wEMB10202365_S1_L001_R1_001.fastq.gz,"cell_barcode, umi_barcode",read1,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
89,WS_wEMB10202365,ERS10855344,SAMEA13252293,Homo sapiens,carnegie stage 16,embryo stage,female,normal,F137,internal organs,section nine,cell,P-MTAB-119352,P-MTAB-119353,P-MTAB-119354,WS_wEMB10202365,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,5'-3'-3'-5',read 2,0,91,0,read 1,16,5 prime tag,polyA RNA,10xV3,oligo-dT,0,index 1,8,10x,none,16,read 1,12,P-MTAB-119355,Sanger Institute,WS_wEMB10202365,sequencing assay,ERX8578020,WS_wEMB10202365_S1_L001_R2_001.fastq.gz,WS_wEMB10202365_S1_L001_R2_001.fastq.gz,ERR9034756,ftp://ftp.sra.ebi.ac.uk/vol1/run/ERR903/ERR9034756/WS_wEMB10202365_S1_L001_R2_001.fastq.gz,single,read2,P-MTAB-119356,P-MTAB-119357,F137_cellranger_features_for_all_lanes.tsv.gz,F137_cellbender_corrected_features_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_barcodes_for_all_lanes.tsv.gz,F137_cellbender_corrected_barcodes_for_all_high_quality_lanes.tsv.gz,P-MTAB-119356,P-MTAB-119357,F137_cellranger_count_matrix_for_all_lanes.mtx.gz,F137_cellbender_corrected_matrix_for_all_high_quality_lanes.mtx.gz,internal organs,section nine
