publication_id,institute,source,dataset_acc,library_id,author_sample_id,sanger_10x_chemistry,irods_path,HDCA_version
garcia_alonso_2022_gonads,Wellcome Sanger Institute,internal,Garcia_Alonso_et_al_2022_nature,HCA_F_GON10828900,HCA_F_GON10828900,Chromium single cell 5 prime,/archive/cellgeni/sanger/HCA_F_GON10828900,v1
garcia_alonso_2022_gonads,Wellcome Sanger Institute,internal,Garcia_Alonso_et_al_2022_nature,HCA_F_GON10828901,HCA_F_GON10828901,Chromium single cell 5 prime,/archive/cellgeni/sanger/HCA_F_GON10828901,v1
garcia_alonso_2022_gonads,Wellcome Sanger Institute,internal,Garcia_Alonso_et_al_2022_nature,HCA_F_GON10828902,HCA_F_GON10828902,Chromium single cell 5 prime,/archive/cellgeni/sanger/HCA_F_GON10828902,v1
garcia_alonso_2022_gonads,Wellcome Sanger Institute,internal,Garcia_Alonso_et_al_2022_nature,HCA_F_GON10941968,HCA_F_GON10941968,Chromium single cell 5 prime,/archive/cellgeni/sanger/HCA_F_GON10941968,v1
garcia_alonso_2022_gonads,Wellcome Sanger Institute,internal,Garcia_Alonso_et_al_2022_nature,HCA_F_GON10941969,HCA_F_GON10941969,Chromium single cell 5 prime,/archive/cellgeni/sanger/HCA_F_GON10941969,v1
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414920,4918STDY8366756,Chromium single cell 3 prime v2,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414920,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414921,4918STDY7590324,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414921,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414922,4918STDY7590325,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414922,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414923,4918STDY7426910,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414923,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414924,4918STDY7426911,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414924,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414925,4918STDY8366754,Chromium single cell 3 prime v2,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414925,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414926,4918STDY7717789,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414926,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414927,4918STDY7718974,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414927,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414928,4918STDY7693763,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414928,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414929,4918STDY7717787,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414929,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414930,4918STDY7718972,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414930,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414931,4918STDY7717788,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414931,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414932,4918STDY7718973,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414932,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414933,4918STDY7421299,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414933,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414934,4918STDY7426906,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414934,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414935,4918STDY7426909,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414935,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414936,4918STDY7693762,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414936,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414937,4918STDY7693759,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414937,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414938,4918STDY7717785,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414938,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414939,4918STDY7718977,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414939,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414940,4918STDY7421297,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414940,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414941,4918STDY7426904,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414941,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414942,4918STDY7426907,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414942,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414943,4918STDY7693760,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414943,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414944,4918STDY7693757,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414944,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414945,4918STDY7717783,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414945,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414946,4918STDY7718975,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414946,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414947,4918STDY7421298,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414947,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414948,4918STDY7426905,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414948,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414949,4918STDY7426908,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414949,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414950,4918STDY7693761,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414950,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414951,4918STDY7693758,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414951,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414952,4918STDY7717784,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414952,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414953,4918STDY7718976,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414953,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414954,4918STDY7901096,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414954,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414955,4918STDY7933270,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414955,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414956,4918STDY7962470,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414956,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414957,4918STDY7982703,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414957,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414958,4918STDY7982702,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414958,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414959,4918STDY7273964,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414959,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414960,4918STDY7273965,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414960,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414961,4918STDY7317587,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414961,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414962,4918STDY7321515,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414962,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414963,4918STDY7317585,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414963,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414964,4918STDY7321513,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414964,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414965,4918STDY7317586,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414965,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414966,4918STDY7321514,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414966,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414967,4918STDY7274839,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414967,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414968,4918STDY7333456,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414968,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414969,4918STDY7447825,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414969,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414970,4918STDY7702680,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414970,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414971,4918STDY7844898,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414971,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414972,4918STDY7844899,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414972,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414973,4918STDY7923744,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414973,v2
garcia_alonso_2022_gonads,Wellcome Sanger Institute,external,E-MTAB-8901,ERS4414974,4918STDY7389431,Chromium single cell,/archive/cellgeni/datasets/E-MTAB-8901/ERS4414974,v2
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea10402918,BHF_F_Hea10402918,Chromium single cell 5 prime,/archive/cellgeni/sanger/BHF_F_Hea10402918,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11064670,BHF_F_Hea11064670,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11064670,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11064671,BHF_F_Hea11064671,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11064671,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11064672,BHF_F_Hea11064672,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11064672,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11192324,BHF_F_Hea11192324,Chromium single cell 5 prime,/archive/cellgeni/sanger/BHF_F_Hea11192324,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11192326,BHF_F_Hea11192326,Chromium single cell 5 prime,/archive/cellgeni/sanger/BHF_F_Hea11192326,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11192328,BHF_F_Hea11192328,Chromium single cell 5 prime,/archive/cellgeni/sanger/BHF_F_Hea11192328,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933664,BHF_F_Hea11933664,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933664,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933665,BHF_F_Hea11933665,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933665,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933666,BHF_F_Hea11933666,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933666,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933667,BHF_F_Hea11933667,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933667,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933668,BHF_F_Hea11933668,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933668,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933669,BHF_F_Hea11933669,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933669,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933670,BHF_F_Hea11933670,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933670,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933671,BHF_F_Hea11933671,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933671,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933672,BHF_F_Hea11933672,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933672,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933673,BHF_F_Hea11933673,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933673,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933674,BHF_F_Hea11933674,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933674,v1
bayraktar_2024_heart,Wellcome Sanger Institute,internal,Kanemaru_et_al_2024_bioRxiv,BHF_F_Hea11933675,BHF_F_Hea11933675,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/BHF_F_Hea11933675,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00002947938,SB_200532_10032964,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10032964,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00002947939,SB_200532_10032965,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10032965,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00002947941,SB_200532_10032966,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10032966,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00002947942,SB_200532_10032967,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10032967,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00002947943,SB_200532_10032968,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10032968,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00002947944,SB_200532_10032969,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10032969,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168629,SB_200532_10297922,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297922,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168642,SB_200532_10297931,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297931,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168643,SB_200532_10297932,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297932,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168646,SB_200532_10297933,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297933,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168630,SB_200532_10297923,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297923,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168631,SB_200532_10297924,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297924,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168632,SB_200532_10297925,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297925,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168633,SB_200532_10297926,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297926,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168635,SB_200532_10297927,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297927,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168636,SB_200532_10297928,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297928,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168638,SB_200532_10297929,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297929,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003168640,SB_200532_10297930,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10297930,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003325271,SB_200532_10841316,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10841316,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003325272,SB_200532_10841317,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10841317,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003325273,SB_200532_10841318,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10841318,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003325274,SB_200532_10841319,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10841319,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003325275,SB_200532_10841320,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10841320,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003325277,SB_200532_10841321,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10841321,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003325276,SB_200532_10841322,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10841322,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003325278,SB_200532_10841323,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10841323,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003261942,SB_200532_10621989,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10621989,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003261943,SB_200532_10621990,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10621990,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003261945,SB_200532_10621991,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10621991,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003261944,SB_200532_10621992,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10621992,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003328225,SB_200532_10863985,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10863985,v1
lawrence_2024_spine,Wellcome Sanger Institute,internal,EGAD00001009801,EGAN00003328234,SB_200532_10863994,Chromium single cell 3 prime v3,/archive/cellgeni/sanger/SB_200532_10863994,v2
